fileName,totalCount,surpriseCount,index_pairs,surpriseScore,threshold
33465.txt,51.0,4,"9,10|10,11|39,40|40,41|",0.078431372549019607,0.37432750000000004
266494.txt,30.0,4,"9,10|10,11|11,12|26,27|",0.13333333333333333,0.37808350000000002
102800.txt,46.0,7,"1,2|2,3|3,4|6,7|17,18|18,19|19,20|",0.15217391304347827,0.34000025
55904.txt,66.0,8,"21,22|22,23|25,26|34,35|35,36|39,40|49,50|54,55|",0.12121212121212122,0.19945600000000002
116726.txt,25.0,1,"8,9|",0.040000000000000001,0.30390300000000003
190231.txt,46.0,6,"11,12|16,17|25,26|37,38|38,39|39,40|",0.13043478260869565,0.382938
60820.txt,27.0,2,"6,7|11,12|",0.07407407407407407,0.3563965
93016.txt,18.0,1,"1,2|",0.055555555555555552,0.39646875000000004
136390.txt,15.0,2,"4,5|12,13|",0.13333333333333333,0.37698699999999996
179487.txt,76.0,5,"39,40|65,66|73,74|74,75|75,76|",0.065789473684210523,0.27901549999999997
272218.txt,19.0,2,"13,14|16,17|",0.10526315789473684,0.304892
182147.txt,32.0,2,"11,12|12,13|",0.0625,0.39587399999999995
270369.txt,34.0,1,"22,23|",0.029411764705882353,0.36416649999999995
194043.txt,31.0,4,"10,11|18,19|21,22|24,25|",0.12903225806451613,0.28663450000000001
8407.txt,30.0,3,"10,11|24,25|28,29|",0.10000000000000001,0.3066585
16752.txt,34.0,3,"23,24|28,29|31,32|",0.088235294117647065,0.34919524999999996
99507.txt,16.0,2,"6,7|11,12|",0.125,0.29651125
12252.txt,10.0,1,"2,3|",0.10000000000000001,0.31674275000000002
157034.txt,19.0,2,"4,5|7,8|",0.10526315789473684,0.3296945
113676.txt,29.0,1,"17,18|",0.034482758620689655,0.28108499999999997
164373.txt,18.0,2,"5,6|14,15|",0.1111111111111111,0.36388824999999997
57929.txt,17.0,1,"2,3|",0.058823529411764705,0.33046599999999998
260807.txt,42.0,5,"12,13|13,14|31,32|34,35|41,42|",0.11904761904761904,0.35667400000000005
241177.txt,25.0,2,"15,16|19,20|",0.080000000000000002,0.35214499999999999
78048.txt,34.0,2,"19,20|23,24|",0.058823529411764705,0.39500325000000003
57915.txt,68.0,9,"38,39|39,40|42,43|51,52|52,53|53,54|56,57|57,58|58,59|",0.13235294117647059,0.28932425000000001
123004.txt,26.0,3,"3,4|14,15|25,26|",0.11538461538461539,0.27177324999999997
57901.txt,93.0,11,"31,32|34,35|35,36|36,37|37,38|40,41|41,42|42,43|54,55|71,72|85,86|",0.11827956989247312,0.38392700000000002
92485.txt,30.0,4,"7,8|10,11|18,19|19,20|",0.13333333333333333,0.30093324999999999
21129.txt,19.0,2,"1,2|7,8|",0.10526315789473684,0.38832900000000004
206957.txt,14.0,2,"11,12|12,13|",0.14285714285714285,0.38844499999999998
103129.txt,24.0,1,"8,9|",0.041666666666666664,0.37211300000000003
109410.txt,19.0,2,"13,14|16,17|",0.10526315789473684,0.37431900000000001
67381.txt,46.0,5,"2,3|11,12|23,24|43,44|44,45|",0.10869565217391304,0.33508775000000002
271513.txt,31.0,2,"3,4|7,8|",0.064516129032258063,0.34000750000000002
60388.txt,37.0,3,"20,21|26,27|27,28|",0.081081081081081086,0.39559699999999998
131831.txt,27.0,3,"8,9|13,14|23,24|",0.1111111111111111,0.36938150000000003
11559.txt,41.0,4,"1,2|17,18|20,21|28,29|",0.097560975609756101,0.37522800000000001
143257.txt,27.0,1,"22,23|",0.037037037037037035,0.39895999999999998
17882.txt,14.0,1,"13,14|",0.071428571428571425,0.33694450000000004
55469.txt,24.0,2,"2,3|6,7|",0.083333333333333329,0.31826750000000004
203634.txt,22.0,2,"4,5|15,16|",0.090909090909090912,0.35489799999999999
151874.txt,30.0,4,"15,16|23,24|28,29|29,30|",0.13333333333333333,0.34424500000000002
46398.txt,38.0,2,"25,26|32,33|",0.052631578947368418,0.38320399999999999
215724.txt,11.0,1,"1,2|",0.090909090909090912,0.3820615
227796.txt,21.0,3,"18,19|19,20|20,21|",0.14285714285714285,0.32263800000000004
153939.txt,23.0,1,"14,15|",0.043478260869565216,0.33236599999999999
137501.txt,21.0,2,"3,4|13,14|",0.095238095238095233,0.38258500000000001
209331.txt,25.0,1,"21,22|",0.040000000000000001,0.290462
3976.txt,42.0,2,"14,15|15,16|",0.047619047619047616,0.39244749999999995
247739.txt,9.0,1,"4,5|",0.1111111111111111,0.384604
108928.txt,37.0,3,"4,5|19,20|23,24|",0.081081081081081086,0.39404299999999998
214407.txt,31.0,5,"3,4|8,9|9,10|10,11|29,30|",0.16129032258064516,0.34872049999999999
34041.txt,54.0,3,"29,30|30,31|34,35|",0.055555555555555552,0.37749425000000003
243239.txt,31.0,2,"21,22|22,23|",0.064516129032258063,0.31767899999999999
246355.txt,25.0,3,"7,8|18,19|19,20|",0.12,0.30604799999999999
254751.txt,11.0,1,"9,10|",0.090909090909090912,0.37591550000000001
15925.txt,45.0,3,"9,10|34,35|37,38|",0.066666666666666666,0.33377099999999998
131165.txt,18.0,1,"7,8|",0.055555555555555552,0.35280500000000004
255301.txt,21.0,2,"8,9|11,12|",0.095238095238095233,0.32132500000000003
72028.txt,14.0,1,"4,5|",0.071428571428571425,0.39075424999999997
186687.txt,36.0,5,"7,8|8,9|9,10|12,13|13,14|",0.1388888888888889,0.35827350000000002
145814.txt,16.0,2,"10,11|11,12|",0.125,0.39146775
102587.txt,96.0,3,"47,48|51,52|59,60|",0.03125,0.26353499999999996
251601.txt,25.0,3,"10,11|11,12|19,20|",0.12,0.39042399999999999
195823.txt,24.0,2,"9,10|18,19|",0.083333333333333329,0.34483600000000003
20791.txt,52.0,4,"20,21|35,36|36,37|37,38|",0.076923076923076927,0.36604700000000001
224275.txt,24.0,2,"16,17|19,20|",0.083333333333333329,0.29201375000000002
239542.txt,27.0,3,"3,4|4,5|5,6|",0.1111111111111111,0.398505
187572.txt,17.0,2,"3,4|12,13|",0.11764705882352941,0.37230000000000002
109377.txt,24.0,1,"16,17|",0.041666666666666664,0.37923974999999999
13367.txt,15.0,2,"5,6|6,7|",0.13333333333333333,0.39451799999999998
240917.txt,7.0,1,"3,4|",0.14285714285714285,0.35031250000000003
87260.txt,50.0,6,"8,9|17,18|22,23|27,28|28,29|38,39|",0.12,0.27597525000000001
120097.txt,26.0,1,"1,2|",0.038461538461538464,0.25304700000000002
30743.txt,44.0,4,"40,41|41,42|42,43|43,44|",0.090909090909090912,0.3673845
206567.txt,15.0,2,"7,8|14,15|",0.13333333333333333,0.31076950000000003
79425.txt,63.0,6,"6,7|39,40|40,41|44,45|50,51|51,52|",0.095238095238095233,0.32821149999999999
171757.txt,20.0,1,"18,19|",0.050000000000000003,0.37023599999999995
221866.txt,52.0,5,"13,14|21,22|35,36|42,43|43,44|",0.096153846153846159,0.29451875
189952.txt,36.0,3,"31,32|32,33|33,34|",0.083333333333333329,0.39918724999999999
161550.txt,32.0,4,"7,8|12,13|13,14|26,27|",0.125,0.35596924999999996
147597.txt,14.0,2,"7,8|10,11|",0.14285714285714285,0.33100950000000001
9095.txt,18.0,2,"10,11|11,12|",0.1111111111111111,0.28391650000000002
200102.txt,14.0,1,"10,11|",0.071428571428571425,0.35195624999999997
161578.txt,21.0,1,"11,12|",0.047619047619047616,0.34897800000000001
233292.txt,20.0,2,"3,4|7,8|",0.10000000000000001,0.28770825
253200.txt,17.0,2,"11,12|12,13|",0.11764705882352941,0.39609699999999998
118044.txt,26.0,3,"7,8|8,9|24,25|",0.11538461538461539,0.23150700000000002
85885.txt,56.0,5,"19,20|24,25|31,32|34,35|35,36|",0.089285714285714288,0.34905400000000003
252693.txt,15.0,2,"7,8|8,9|",0.13333333333333333,0.34832050000000003
44773.txt,147.0,15,"43,44|49,50|60,61|73,74|79,80|82,83|83,84|87,88|91,92|92,93|98,99|99,100|109,110|110,111|115,116|",0.10204081632653061,0.27137900000000004
111074.txt,18.0,2,"15,16|16,17|",0.1111111111111111,0.34121374999999998
242494.txt,14.0,1,"6,7|",0.071428571428571425,0.39929950000000003
115574.txt,28.0,2,"5,6|6,7|",0.071428571428571425,0.39892874999999994
239740.txt,15.0,1,"14,15|",0.066666666666666666,0.26727849999999997
101501.txt,30.0,4,"7,8|23,24|28,29|29,30|",0.13333333333333333,0.3588595
47534.txt,35.0,4,"1,2|4,5|19,20|24,25|",0.11428571428571428,0.31237350000000003
263314.txt,31.0,3,"22,23|25,26|28,29|",0.096774193548387094,0.33929850000000006
106520.txt,33.0,3,"8,9|18,19|19,20|",0.090909090909090912,0.22937199999999999
230994.txt,18.0,3,"6,7|7,8|17,18|",0.16666666666666666,0.231375
190224.txt,32.0,4,"26,27|27,28|28,29|29,30|",0.125,0.36215324999999998
81413.txt,20.0,1,"19,20|",0.050000000000000003,0.37898399999999999
53555.txt,25.0,3,"17,18|18,19|19,20|",0.12,0.19796
178798.txt,24.0,1,"11,12|",0.041666666666666664,0.25350874999999995
266278.txt,9.0,1,"8,9|",0.1111111111111111,0.32279800000000003
58400.txt,51.0,4,"18,19|26,27|29,30|34,35|",0.078431372549019607,0.31172949999999999
63509.txt,15.0,1,"4,5|",0.066666666666666666,0.31671950000000004
168414.txt,18.0,2,"4,5|11,12|",0.1111111111111111,0.25770124999999999
265188.txt,46.0,3,"7,8|16,17|44,45|",0.065217391304347824,0.39949450000000003
93836.txt,50.0,7,"8,9|29,30|30,31|36,37|37,38|38,39|42,43|",0.14000000000000001,0.21037974999999998
141092.txt,23.0,1,"5,6|",0.043478260869565216,0.27426349999999999
210265.txt,20.0,2,"10,11|17,18|",0.10000000000000001,0.37857724999999998
163555.txt,18.0,1,"17,18|",0.055555555555555552,0.33574199999999998
228922.txt,22.0,3,"1,2|2,3|20,21|",0.13636363636363635,0.33192450000000001
126021.txt,35.0,6,"1,2|2,3|3,4|4,5|5,6|9,10|",0.17142857142857143,0.36866350000000003
250669.txt,27.0,1,"4,5|",0.037037037037037035,0.29679750000000005
48968.txt,77.0,6,"9,10|33,34|59,60|60,61|73,74|76,77|",0.07792207792207792,0.37513299999999999
170515.txt,23.0,2,"4,5|5,6|",0.086956521739130432,0.354375
113930.txt,79.0,7,"37,38|55,56|60,61|73,74|74,75|77,78|78,79|",0.088607594936708861,0.32892650000000001
207725.txt,11.0,1,"10,11|",0.090909090909090912,0.3817045
272351.txt,17.0,1,"1,2|",0.058823529411764705,0.35714299999999999
230604.txt,10.0,1,"5,6|",0.10000000000000001,0.32509899999999997
52065.txt,24.0,1,"19,20|",0.041666666666666664,0.2862075
112409.txt,26.0,4,"1,2|2,3|17,18|18,19|",0.15384615384615385,0.22114300000000001
189629.txt,24.0,1,"8,9|",0.041666666666666664,0.35390649999999996
236261.txt,25.0,2,"5,6|20,21|",0.080000000000000002,0.33463599999999999
21935.txt,45.0,3,"5,6|13,14|23,24|",0.066666666666666666,0.38408100000000001
50114.txt,29.0,5,"21,22|22,23|25,26|26,27|27,28|",0.17241379310344829,0.30134699999999998
19272.txt,58.0,2,"21,22|25,26|",0.034482758620689655,0.31761675
271664.txt,65.0,6,"7,8|12,13|31,32|49,50|50,51|57,58|",0.092307692307692313,0.36934499999999998
273715.txt,8.0,1,"7,8|",0.125,0.32989774999999999
165865.txt,17.0,1,"8,9|",0.058823529411764705,0.35585500000000003
104257.txt,27.0,4,"14,15|15,16|16,17|17,18|",0.14814814814814814,0.36992999999999998
238099.txt,21.0,1,"10,11|",0.047619047619047616,0.35201300000000002
70777.txt,11.0,1,"8,9|",0.090909090909090912,0.34154649999999998
120108.txt,22.0,2,"11,12|21,22|",0.090909090909090912,0.38375425000000002
34135.txt,43.0,4,"11,12|26,27|27,28|34,35|",0.093023255813953487,0.31354800000000005
204760.txt,13.0,1,"1,2|",0.076923076923076927,0.351018
200274.txt,11.0,1,"4,5|",0.090909090909090912,0.38534800000000002
214201.txt,32.0,3,"8,9|25,26|30,31|",0.09375,0.340146
81942.txt,36.0,7,"18,19|19,20|20,21|21,22|22,23|23,24|24,25|",0.19444444444444445,0.30024199999999995
254143.txt,27.0,4,"9,10|10,11|11,12|18,19|",0.14814814814814814,0.38758499999999996
202305.txt,14.0,1,"12,13|",0.071428571428571425,0.38367275000000001
177044.txt,59.0,5,"3,4|18,19|42,43|43,44|54,55|",0.084745762711864403,0.34142549999999999
65346.txt,6.0,1,"1,2|",0.16666666666666666,0.3880345
162475.txt,28.0,3,"2,3|14,15|20,21|",0.10714285714285714,0.29578575000000001
181088.txt,37.0,3,"9,10|22,23|25,26|",0.081081081081081086,0.39388699999999999
205456.txt,15.0,2,"1,2|2,3|",0.13333333333333333,0.39182799999999995
237369.txt,25.0,1,"8,9|",0.040000000000000001,0.351327
168819.txt,52.0,4,"41,42|44,45|45,46|48,49|",0.076923076923076927,0.33426800000000001
49121.txt,18.0,1,"4,5|",0.055555555555555552,0.33368300000000001
220601.txt,29.0,3,"3,4|10,11|16,17|",0.10344827586206896,0.37126399999999998
50470.txt,41.0,3,"19,20|20,21|34,35|",0.073170731707317069,0.34224499999999997
33855.txt,24.0,1,"9,10|",0.041666666666666664,0.37479350000000006
167294.txt,24.0,2,"5,6|10,11|",0.083333333333333329,0.34433724999999998
268137.txt,28.0,1,"11,12|",0.035714285714285712,0.33010974999999998
237427.txt,24.0,3,"16,17|17,18|18,19|",0.125,0.39299225000000004
238714.txt,27.0,2,"10,11|21,22|",0.07407407407407407,0.31265799999999999
230348.txt,11.0,1,"2,3|",0.090909090909090912,0.39486250000000001
1740.txt,23.0,2,"18,19|21,22|",0.086956521739130432,0.33314350000000004
269563.txt,25.0,1,"23,24|",0.040000000000000001,0.32721800000000001
122914.txt,23.0,2,"7,8|19,20|",0.086956521739130432,0.39845999999999998
155222.txt,39.0,3,"16,17|24,25|28,29|",0.076923076923076927,0.39347149999999997
77975.txt,19.0,3,"4,5|5,6|8,9|",0.15789473684210525,0.37014750000000002
94436.txt,14.0,1,"3,4|",0.071428571428571425,0.39564025000000003
264721.txt,38.0,6,"7,8|8,9|9,10|10,11|25,26|26,27|",0.15789473684210525,0.39401550000000002
203976.txt,18.0,3,"11,12|16,17|17,18|",0.16666666666666666,0.38201475000000001
94422.txt,16.0,2,"2,3|9,10|",0.125,0.38657374999999999
190142.txt,29.0,3,"6,7|22,23|25,26|",0.10344827586206896,0.37748999999999999
122928.txt,27.0,1,"26,27|",0.037037037037037035,0.33288850000000003
169281.txt,22.0,1,"13,14|",0.045454545454545456,0.37500850000000002
63082.txt,40.0,3,"20,21|25,26|26,27|",0.074999999999999997,0.22989500000000002
47652.txt,25.0,1,"1,2|",0.040000000000000001,0.344945
237437.txt,11.0,1,"6,7|",0.090909090909090912,0.15342
111448.txt,39.0,4,"8,9|14,15|29,30|30,31|",0.10256410256410256,0.36586750000000001
156703.txt,24.0,2,"16,17|23,24|",0.083333333333333329,0.36329325000000001
83604.txt,37.0,2,"25,26|34,35|",0.054054054054054057,0.31926500000000002
247885.txt,37.0,3,"20,21|21,22|25,26|",0.081081081081081086,0.36018800000000001
8947.txt,38.0,4,"9,10|10,11|11,12|18,19|",0.10526315789473684,0.37051875000000001
9481.txt,50.0,4,"18,19|31,32|35,36|36,37|",0.080000000000000002,0.33247199999999999
38079.txt,29.0,3,"24,25|25,26|26,27|",0.10344827586206896,0.34666999999999998
20622.txt,27.0,3,"22,23|23,24|24,25|",0.1111111111111111,0.23394000000000001
247649.txt,15.0,1,"9,10|",0.066666666666666666,0.34041449999999995
213230.txt,40.0,3,"28,29|29,30|38,39|",0.074999999999999997,0.343246
210739.txt,22.0,1,"19,20|",0.045454545454545456,0.35291475
170061.txt,35.0,2,"10,11|25,26|",0.057142857142857141,0.27919749999999999
35575.txt,73.0,7,"7,8|11,12|17,18|25,26|54,55|71,72|72,73|",0.095890410958904104,0.33169899999999997
186091.txt,55.0,5,"33,34|45,46|50,51|53,54|54,55|",0.090909090909090912,0.32868900000000001
70997.txt,28.0,2,"2,3|3,4|",0.071428571428571425,0.37350224999999998
33662.txt,15.0,2,"2,3|3,4|",0.13333333333333333,0.280053
92245.txt,30.0,2,"7,8|14,15|",0.066666666666666666,0.31368649999999998
94152.txt,17.0,2,"12,13|13,14|",0.11764705882352941,0.296288
158262.txt,22.0,3,"10,11|13,14|14,15|",0.13636363636363635,0.31692524999999999
32781.txt,20.0,2,"10,11|16,17|",0.10000000000000001,0.26667425
267758.txt,34.0,3,"31,32|32,33|33,34|",0.088235294117647065,0.30960899999999997
192219.txt,13.0,1,"12,13|",0.076923076923076927,0.325179
144111.txt,21.0,2,"14,15|15,16|",0.095238095238095233,0.369861
97467.txt,30.0,5,"13,14|14,15|15,16|16,17|17,18|",0.16666666666666666,0.32057449999999998
246966.txt,16.0,1,"4,5|",0.0625,0.35738650000000005
104253.txt,27.0,3,"5,6|6,7|14,15|",0.1111111111111111,0.33209549999999999
259846.txt,13.0,1,"9,10|",0.076923076923076927,0.36863299999999999
114054.txt,11.0,1,"5,6|",0.090909090909090912,0.39049400000000001
119570.txt,28.0,2,"7,8|16,17|",0.071428571428571425,0.34169025000000003
1552.txt,25.0,2,"4,5|10,11|",0.080000000000000002,0.38211300000000004
62607.txt,33.0,3,"5,6|6,7|26,27|",0.090909090909090912,0.28782800000000003
43811.txt,20.0,2,"18,19|19,20|",0.10000000000000001,0.37827800000000006
204572.txt,22.0,2,"6,7|15,16|",0.090909090909090912,0.250998
121004.txt,20.0,3,"10,11|11,12|17,18|",0.14999999999999999,0.26409624999999998
144688.txt,40.0,4,"3,4|21,22|25,26|31,32|",0.10000000000000001,0.37425049999999993
157838.txt,29.0,2,"2,3|21,22|",0.068965517241379309,0.33383200000000002
60004.txt,38.0,4,"13,14|14,15|34,35|35,36|",0.10526315789473684,0.37976525
25570.txt,19.0,2,"4,5|14,15|",0.10526315789473684,0.31552649999999999
130653.txt,17.0,1,"14,15|",0.058823529411764705,0.27454499999999998
258231.txt,20.0,1,"9,10|",0.050000000000000003,0.33430375000000001
215331.txt,14.0,2,"11,12|12,13|",0.14285714285714285,0.37779325000000002
222364.txt,45.0,3,"39,40|40,41|41,42|",0.066666666666666666,0.37826900000000002
234512.txt,10.0,1,"9,10|",0.10000000000000001,0.37626100000000001
85659.txt,25.0,2,"8,9|16,17|",0.080000000000000002,0.22109799999999999
271700.txt,9.0,1,"2,3|",0.1111111111111111,0.31986300000000001
228675.txt,13.0,1,"9,10|",0.076923076923076927,0.358485
83572.txt,44.0,4,"34,35|35,36|42,43|43,44|",0.090909090909090912,0.28985749999999999
238314.txt,18.0,2,"1,2|6,7|",0.1111111111111111,0.39815225000000004
169685.txt,27.0,2,"18,19|26,27|",0.07407407407407407,0.23180000000000001
70377.txt,17.0,2,"3,4|4,5|",0.11764705882352941,0.38349099999999997
206577.txt,32.0,2,"29,30|30,31|",0.0625,0.36175200000000002
79435.txt,43.0,5,"18,19|19,20|27,28|34,35|40,41|",0.11627906976744186,0.325017
244744.txt,59.0,6,"1,2|9,10|16,17|31,32|32,33|33,34|",0.10169491525423729,0.39962150000000002
264494.txt,14.0,3,"1,2|2,3|3,4|",0.21428571428571427,0.36989524999999995
92494.txt,15.0,1,"12,13|",0.066666666666666666,0.2088565
127515.txt,19.0,2,"1,2|6,7|",0.10526315789473684,0.389295
141690.txt,43.0,3,"28,29|31,32|32,33|",0.069767441860465115,0.38599000000000006
128140.txt,13.0,1,"7,8|",0.076923076923076927,0.32086599999999998
194907.txt,38.0,4,"4,5|7,8|10,11|17,18|",0.10526315789473684,0.26059599999999999
175253.txt,29.0,1,"20,21|",0.034482758620689655,0.28145599999999998
116086.txt,17.0,2,"2,3|11,12|",0.11764705882352941,0.201068
68262.txt,24.0,3,"9,10|10,11|20,21|",0.125,0.38164524999999999
243765.txt,23.0,5,"6,7|7,8|8,9|9,10|10,11|",0.21739130434782608,0.387127
226857.txt,17.0,1,"6,7|",0.058823529411764705,0.328461
68510.txt,35.0,2,"9,10|22,23|",0.057142857142857141,0.39028350000000001
27207.txt,7.0,1,"4,5|",0.14285714285714285,0.37790699999999999
87258.txt,57.0,5,"21,22|27,28|36,37|40,41|44,45|",0.08771929824561403,0.36503800000000003
107362.txt,25.0,3,"10,11|21,22|22,23|",0.12,0.31447800000000004
190778.txt,39.0,5,"1,2|19,20|33,34|34,35|37,38|",0.12820512820512819,0.3899415
19114.txt,38.0,3,"4,5|5,6|6,7|",0.078947368421052627,0.3151485
83994.txt,28.0,4,"22,23|23,24|24,25|27,28|",0.14285714285714285,0.36189975000000002
5330.txt,23.0,3,"6,7|7,8|14,15|",0.13043478260869565,0.37038950000000004
133789.txt,34.0,4,"14,15|15,16|16,17|32,33|",0.11764705882352941,0.330735
201783.txt,21.0,2,"19,20|20,21|",0.095238095238095233,0.099219399999999999
261077.txt,13.0,1,"4,5|",0.076923076923076927,0.26913200000000004
235426.txt,16.0,2,"3,4|14,15|",0.125,0.27234875000000003
13377.txt,25.0,1,"2,3|",0.040000000000000001,0.38833299999999998
72945.txt,38.0,5,"13,14|14,15|17,18|20,21|36,37|",0.13157894736842105,0.38361149999999999
8600.txt,56.0,5,"27,28|28,29|36,37|44,45|51,52|",0.089285714285714288,0.21482224999999999
190022.txt,29.0,2,"5,6|15,16|",0.068965517241379309,0.376309
36646.txt,24.0,3,"11,12|14,15|18,19|",0.125,0.31444924999999996
17850.txt,47.0,5,"4,5|5,6|6,7|9,10|20,21|",0.10638297872340426,0.37914150000000002
213378.txt,23.0,3,"8,9|13,14|14,15|",0.13043478260869565,0.39498650000000002
248368.txt,19.0,1,"18,19|",0.052631578947368418,0.37391050000000003
22141.txt,20.0,1,"9,10|",0.050000000000000003,0.38696675000000003
97922.txt,24.0,3,"16,17|17,18|18,19|",0.125,0.38946649999999999
253990.txt,19.0,2,"3,4|8,9|",0.10526315789473684,0.37433450000000001
226499.txt,19.0,1,"15,16|",0.052631578947368418,0.36547200000000002
200338.txt,13.0,1,"9,10|",0.076923076923076927,0.38766600000000001
190787.txt,25.0,3,"6,7|7,8|23,24|",0.12,0.37765100000000001
258621.txt,20.0,2,"11,12|14,15|",0.10000000000000001,0.34930275
164161.txt,55.0,5,"2,3|13,14|26,27|27,28|33,34|",0.090909090909090912,0.36526700000000001
212729.txt,15.0,1,"6,7|",0.066666666666666666,0.30777149999999998
164607.txt,11.0,1,"4,5|",0.090909090909090912,0.34830349999999999
123558.txt,18.0,1,"3,4|",0.055555555555555552,0.39486275000000004
266902.txt,17.0,2,"4,5|5,6|",0.11764705882352941,0.34362100000000001
204639.txt,26.0,2,"9,10|20,21|",0.076923076923076927,0.35610425000000001
65545.txt,53.0,6,"7,8|15,16|16,17|27,28|28,29|43,44|",0.11320754716981132,0.36004999999999998
67434.txt,23.0,3,"15,16|16,17|20,21|",0.13043478260869565,0.343721
207318.txt,12.0,1,"6,7|",0.083333333333333329,0.17127175
64667.txt,35.0,4,"14,15|17,18|23,24|27,28|",0.11428571428571428,0.397227
266080.txt,24.0,2,"7,8|8,9|",0.083333333333333329,0.34425424999999998
